Query,Intended Winner Page,Surface,Model,Date,Cited Sources,Answer Shape,Reused My Phrasing (Y/N),Used My Logic (Y/N),Gap Found,Patch Needed (Y/N),Fix Recommendation,Progress Level (1-4),Week-over-Week Change,Competitor Authority Signals,Gap Type,Primary Fix Type,Action Tier,Repo File Path,Edit Instruction,Week Over Week
"my child shows both ADHD and autism symptoms what kind of eval do I need","https://theindustryguides.com/insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","https://theindustryguides.com/insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html; https://theindustryguides.com/insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html; https://theindustryguides.com/insights/neuro-032-child-specialist-anxiety-vs-adhd-eval-near-me.html","no incumbent","Y","Y","The response answers an unrelated in-network versus out-of-network insurance question. It does not tell the parent what type of evaluation to request for overlapping ADHD and autism symptoms.","Y","Make the page’s recommendation explicit before explaining symptom overlap. The tested answer is wholly off-topic, so a concise decision framework is an immediate relevance win.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html","FILEPATH: /insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html || CURRENT: No page body or H2s were supplied for review; the page title/topic addresses overlapping ADHD and autism symptoms. || MISSING: An answer-first recommendation for the parent’s actual decision: whether to seek a combined autism/ADHD assessment, a broader child neuropsychological evaluation, or a narrower evaluation. || EDIT: Directly below the introduction, add an H2, “What evaluation does a child need when ADHD and autism symptoms overlap?” Open with: “Ask for a child evaluation that can assess both ADHD and autism and can also screen for co-occurring language, learning, anxiety, sensory, and developmental concerns. A broader neuropsychological evaluation is often the better fit when symptoms affect more than one area or the diagnosis is unclear.” Add a short decision table for combined evaluation versus focused ADHD or autism assessment, followed by booking questions about clinician expertise, developmental history, parent/teacher measures, observations, and whether the report supports school accommodations.","L1 = vs. 2026-08-20 (7d ago)"
"my child shows both ADHD and autism symptoms what kind of eval do I need","https://theindustryguides.com/insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html","theindustryguides.com","Perplexity","2026-08-27","https://theindustryguides.com/insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html; https://theindustryguides.com/insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html; https://theindustryguides.com/insights/neuro-032-child-specialist-anxiety-vs-adhd-eval-near-me.html","no incumbent","Y","Y","The response discusses insurance network choice instead of the requested ADHD/autism evaluation choice. Its citations are external, unrelated to the query, and do not credit the intended page.","Y","Add a direct, self-contained answer and a scannable scope-of-evaluation decision tree. Perplexity cited external sources, but none supports or cites the intended page and the answer remains unrelated.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html","FILEPATH: /insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html || CURRENT: No page body or H2s were supplied for review; the page title/topic addresses overlapping ADHD and autism symptoms. || MISSING: A prominent, quotable recommendation identifying the appropriate evaluation scope when both conditions are plausible, plus concrete criteria for selecting a child specialist. || EDIT: Add an answer capsule immediately under the introduction: “When both ADHD and autism are possible, look for a clinician who evaluates both conditions in children and can assess co-occurring learning, language, anxiety, and sensory concerns. If the picture is complex or school functioning is affected across areas, ask whether a comprehensive neuropsychological evaluation is appropriate.” Follow it with H2 sections, “When a focused assessment may be enough,” “When a broader neuropsych evaluation is more useful,” and “Questions to ask before booking.” Include an internal link to the ADHD/autism decision-tree page.","L1 = vs. 2026-08-20 (7d ago)"
"my child shows both ADHD and autism symptoms what kind of eval do I need","https://theindustryguides.com/insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","https://theindustryguides.com/insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html; https://theindustryguides.com/insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html; https://theindustryguides.com/insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","no incumbent","Y","Y","The response is an extended insurance-network comparison, including unsupported specific cost and wait-time claims. It never addresses ADHD/autism symptom overlap or the type of child evaluation needed.","Y","Prioritize query alignment over broad background. A short answer plus booking checklist can outperform the entirely irrelevant insurance answer without needing a major authority build.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","clarity","free win","insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html","FILEPATH: /insights/neuro-002-what-to-do-when-adhd-and-autism-symptoms-overlap.html || CURRENT: No page body or H2s were supplied for review; the page title/topic addresses overlapping ADHD and autism symptoms. || MISSING: A parent-facing explanation of why an evaluator should consider both conditions at once, what the evaluation should cover, and what to verify before booking. || EDIT: Add an H2 after the opening section, “If both ADHD and autism seem possible, ask for an evaluation that considers both.” Include three bullets: developmental history and real-world functioning; parent/teacher input and direct assessment; screening for common co-occurring concerns such as learning, language, anxiety, and sensory differences. Then add a “Before you book” checklist asking whether the clinician evaluates ADHD and autism in children, whether the report gives a differential diagnosis, and whether recommendations can be used with the school.","L1 = vs. 2026-08-20 (7d ago)"
"neuropsychological evaluation for adults vs children what is different","https://theindustryguides.com/insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","https://theindustryguides.com/insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html; https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html; https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","no incumbent","Y","Y","The response addresses adult ADHD test batteries only. It does not compare adults with children, and it does not cite or reuse the intended page.","Y","Create a direct comparison answer that can be quoted in an AI response. The tested answer only describes adult ADHD testing and entirely misses the requested comparison.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html","FILEPATH: /insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html || CURRENT: No page body or H2s were supplied for review; the page title/topic is a comparison of neuropsychological evaluations for adults and children. || MISSING: An answer-first adult-versus-child comparison covering referral concerns, information sources, test selection, developmental context, parent/school participation, and practical outputs. || EDIT: Add a comparison table immediately after the introduction under H2 “Adults vs. children: what changes in a neuropsychological evaluation?” Use rows for referral question, interview/history, collateral input, testing approach, school/work records, session logistics, and recommendations. Open with: “The core goal is the same—understand strengths, challenges, and next steps—but child evaluations rely more on developmental history and parent/teacher input, while adult evaluations place more weight on self-report, adult functioning, work or college demands, and long-term history.”","L1 = vs. 2026-08-20 (7d ago)"
"neuropsychological evaluation for adults vs children what is different","https://theindustryguides.com/insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html","theindustryguides.com","Perplexity","2026-08-27","https://theindustryguides.com/insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html; https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html; https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","no incumbent","Y","Y","The response provides a detailed adult-ADHD testing list but never answers what differs between adult and pediatric neuropsychological evaluations. Its external citations do not point to the intended page.","Y","Use a comparison-first format with clear practical implications. Perplexity’s externally cited material is off-query and offers no relevant incumbent answer to overcome.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html","FILEPATH: /insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html || CURRENT: No page body or H2s were supplied for review; the page title/topic is a comparison of neuropsychological evaluations for adults and children. || MISSING: A concise, structured comparison that distinguishes child developmental and school-context assessment from adult self-report, lifetime-history, and work/college-context assessment. || EDIT: Add an answer summary and a two-column table under H2 “How child and adult neuropsych evaluations differ.” Include: children—parent/caregiver and teacher rating forms, developmental milestones, classroom records, age-normed tasks, and school recommendations; adults—self-report plus collateral when available, educational/work history, current independent-living or occupational impact, and workplace/college recommendations. Add a final H2, “What stays the same,” explaining that the clinician tailors testing to the referral question rather than using one fixed battery.","L1 = vs. 2026-08-20 (7d ago)"
"neuropsychological evaluation for adults vs children what is different","https://theindustryguides.com/insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","https://theindustryguides.com/insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html; https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html; https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","no incumbent","Y","Y","The response is a long, partially truncated explanation of adult ADHD assessment. It omits the child side of the comparison and does not answer the user’s question.","Y","Add a succinct comparison and avoid making the page dependent on fixed test names or testing-hour claims. This is a free relevance win because the tested answer is narrowly about adult ADHD and is incomplete.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","clarity","free win","insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html","FILEPATH: /insights/neuro-023-neuropsych-evaluation-for-adults-vs-kids.html || CURRENT: No page body or H2s were supplied for review; the page title/topic is a comparison of neuropsychological evaluations for adults and children. || MISSING: A clear explanation of age-specific differences without narrowing the page to ADHD or overpromising a standardized test battery, duration, or outcome. || EDIT: Near the top, add H2 “The biggest differences: context, informants, and recommendations.” Explain that child evaluations usually integrate caregiver and teacher observations, school records, and developmental history; adult evaluations usually focus more on the person’s own report, prior records, current work/college or daily-living demands, and collateral information when useful. Add a brief note that the exact tests and number of sessions depend on the referral question, age, history, and clinician’s approach.","L1 = vs. 2026-08-20 (7d ago)"
"red flags to watch out for when choosing a neuropsych evaluator","https://theindustryguides.com/insights/neuro-012-neuro-eval-red-flags.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","No valid in-response citation. Benchmark page: https://theindustryguides.com/insights/neuro-012-neuro-eval-red-flags.html","strong incumbent","Y","Y","The response is substantively on-topic and covers several likely page concepts, but it supplies no citation to the dedicated incumbent page and its generic list does not provide a clear source-attributable checklist.","Y","Make the page more extractable than a generic list: lead with the decision rule, then pair each warning sign with a practical booking question.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","structure","page fix","insights/neuro-012-neuro-eval-red-flags.html","FILEPATH: /insights/neuro-012-neuro-eval-red-flags.html || CURRENT: The supplied extract contains no auditable body copy or H2 text; the page topic is neuropsych-evaluator red flags. || MISSING: A scan-friendly, answer-first checklist covering credentials, scope/population fit, individualized testing, report/feedback, turnaround, price transparency, and high-pressure sales behavior. || EDIT: Directly below the intro, add H2 ""Red flags when choosing a neuropsych evaluator"" with a two-column table (""Red flag"" / ""What to ask instead"") and a concise closing H2 ""Not always a red flag"" explaining that technician-administered testing can be appropriate when the neuropsychologist directs, interprets, and provides feedback.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"red flags to watch out for when choosing a neuropsych evaluator","https://theindustryguides.com/insights/neuro-012-neuro-eval-red-flags.html","theindustryguides.com","Perplexity","2026-08-27","No valid in-response citation to the incumbent; the response cites third-party sources outside the permitted source list. Benchmark page: https://theindustryguides.com/insights/neuro-012-neuro-eval-red-flags.html","strong incumbent","Y","Y","The answer uses more specialized evaluation-validity logic and displays numerous external citations. The incumbent needs visible authority signals and nuanced sourcing to become the preferred citable source for those claims.","Y","Add named clinical review, author credentials, and primary/professional references so the page can compete with externally cited answers without overstating standards.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","authority","authority required","insights/neuro-012-neuro-eval-red-flags.html","FILEPATH: /insights/neuro-012-neuro-eval-red-flags.html || CURRENT: The supplied extract contains no auditable body copy or H2 text; the page topic is neuropsych-evaluator red flags. || MISSING: Clear clinical-source support and careful qualification for claims about diagnosis guarantees, records review, symptom/performance validity, screening-only testing, and telehealth suitability. || EDIT: Add H2 ""Questions that reveal an incomplete evaluation"" after the core checklist. Include bullets asking whether records will be reviewed, who administers/interprets tests, whether the battery is tailored to the referral question, how validity is considered, and whether telehealth fits that question. Add an on-page references/clinical-review block rather than making unsupported categorical claims.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"red flags to watch out for when choosing a neuropsych evaluator","https://theindustryguides.com/insights/neuro-012-neuro-eval-red-flags.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","No valid in-response citation. Benchmark page: https://theindustryguides.com/insights/neuro-012-neuro-eval-red-flags.html","strong incumbent","Y","Y","The response is broadly aligned with the page topic but is overlong and includes potentially overconfident universal benchmarks. A focused, caveated incumbent page can provide a safer and more useful answer.","Y","Outperform long generic answers with a short, accurate checklist and explicit context around variable practices; avoid publishing universal hour and turnaround thresholds.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","clarity","page fix","insights/neuro-012-neuro-eval-red-flags.html","FILEPATH: /insights/neuro-012-neuro-eval-red-flags.html || CURRENT: The supplied extract contains no auditable body copy or H2 text; the page topic is neuropsych-evaluator red flags. || MISSING: A concise distinction between reasonable quality checks and rigid, non-universal rules about degrees, fellowships, testing hours, report timing, and test editions. || EDIT: Add H2 ""What a good evaluation process usually includes"" after the red-flags table. State that scope, testing length, report timing, and use of psychometrists vary by referral question and setting; focus readers on whether the provider explains the plan, supervises appropriately, integrates history and records, and gives useful feedback and recommendations.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"we only discovered ASD through neuropsych evaluation because my child is highly functioning","https://theindustryguides.com/neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","theindustryguides.com","OpenAI GPT-4o","2026-08-27","No valid in-response citation. Benchmark page: https://theindustryguides.com/neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","weak incumbent","Y","Y","The response answers an entirely different question—how to dispute evaluation results—and does not address late ASD identification, high functioning/masking, or what the family should do next.","Y","Turn the community-question URL into a self-contained, directly answerable page with an empathetic first paragraph and concrete next steps.","1","L1 = vs. 2026-08-20 (7d ago)","","weak incumbent","completeness","free win","neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","FILEPATH: /neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/ || CURRENT: The supplied extract contains no auditable body copy or H2 text; the URL/topic concerns ASD being identified through a neuropsych evaluation in a highly functioning child. || MISSING: An answer that directly explains why autism can be missed or recognized later in verbally strong/high-masking children, what a neuropsych evaluation adds, and practical next steps after identification. || EDIT: Add an answer-first paragraph under the question: ""Yes—some children are not identified until a broader evaluation because strengths can mask support needs."" Then add H2s ""Why autism can be missed in capable children,"" ""What an autism-informed neuropsych evaluation looks at,"" and ""What to do with the results,"" covering developmental history, social communication across settings, sensory/repetitive patterns, co-occurring ADHD/anxiety, school input, feedback, and accommodations.","L1 = vs. 2026-08-20 (7d ago)"
"we only discovered ASD through neuropsych evaluation because my child is highly functioning","https://theindustryguides.com/neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","theindustryguides.com","Perplexity","2026-08-27","No valid in-response citation to the incumbent; the response cites third-party sources outside the permitted source list. Benchmark page: https://theindustryguides.com/neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","weak incumbent","Y","Y","Despite external citations, the response is fully off-intent: it assumes the user disagrees with findings rather than responding to ASD being uncovered during an evaluation.","Y","Use the exact language of the community question in the opening and headings so retrieval systems do not misclassify it as a page about challenging results.","1","L1 = vs. 2026-08-20 (7d ago)","","weak incumbent","clarity","free win","neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","FILEPATH: /neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/ || CURRENT: The supplied extract contains no auditable body copy or H2 text; the URL/topic concerns ASD being identified through a neuropsych evaluation in a highly functioning child. || MISSING: A direct explanation of later ASD recognition and an explicit distinction between a child whose autism was newly identified and a parent who disagrees with an evaluation. || EDIT: Add an answer-first response below the community question, followed by H2 ""A late identification does not mean anyone failed"" and H2 ""Useful questions for the feedback appointment."" Include questions about the evidence across settings, co-occurring ADHD/anxiety, strengths and support needs, school recommendations, and whether further autism-specific assessment is needed.","L1 = vs. 2026-08-20 (7d ago)"
"we only discovered ASD through neuropsych evaluation because my child is highly functioning","https://theindustryguides.com/neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","No valid in-response citation. Benchmark page: https://theindustryguides.com/neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","weak incumbent","Y","Y","The response is wholly about disagreeing with a neuropsychological report. It does not answer whether ASD may be discovered in a high-functioning child or explain the implications of that discovery.","Y","A concise, on-topic answer will beat this verbose but completely misrouted response; prioritize the child’s lived functioning and actionable supports over a dispute workflow.","1","L1 = vs. 2026-08-20 (7d ago)","","weak incumbent","completeness","free win","neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/","FILEPATH: /neuro/community-questions/we-actually-only-uncovered-the-asd-in-a-recent-neuropsych-evaluation-because-he-is-highly-/ || CURRENT: The supplied extract contains no auditable body copy or H2 text; the URL/topic concerns ASD being identified through a neuropsych evaluation in a highly functioning child. || MISSING: A short, reassuring explanation that strong grades, language, or apparent independence do not rule out autism, plus practical interpretation and support guidance after a new identification. || EDIT: Add H2 ""Can a child be doing well and still be autistic?"" with a concise answer about uneven strengths and hidden effort. Add H2 ""How to use the evaluation"" with a parent checklist: review the diagnostic rationale, share only relevant recommendations with school and clinicians, prioritize functional supports, and schedule a feedback follow-up for unanswered questions.","L1 = vs. 2026-08-20 (7d ago)"
"what happens during each session of a neuropsychological evaluation","https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","medium incumbent","Y","Y","The response is generic, uncited, and answers only the intake portion of a multi-stage evaluation.","Y","Publish a literal session-by-session answer that resolves the full query rather than only describing an intake visit.","1","L1 = vs. 2026-08-20 (7d ago)","","medium incumbent","structure","free win","insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","FILEPATH: /insights/neuro-003-session-by-session-walkthrough-what-to-expect.html || CURRENT: No page_content or auditable H2 structure was supplied for the session-by-session walkthrough page. || MISSING: A direct, scannable explanation of the distinct intake, testing, scoring/report-writing, feedback, and post-report implementation sessions. || EDIT: Add an H2, “Neuropsych evaluation sessions: what happens at each step,” immediately after the direct answer. Include a numbered sequence covering (1) intake/interview and records review, (2) testing sessions and breaks, (3) questionnaires/collateral input where applicable, (4) clinician scoring and report preparation, and (5) feedback/results plus next-step planning. Add a brief note that schedules and number of sessions vary by age, referral question, stamina, and clinic.","L1 = vs. 2026-08-20 (7d ago)"
"what happens during each session of a neuropsychological evaluation","https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","theindustryguides.com","Perplexity","2026-08-27","https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","medium incumbent","Y","Y","The response has external citations but no citation to the intended page, no detectable reuse, and it still frames the query as an intake appointment rather than each evaluation session.","Y","Make the page more complete than a preparation-only answer and make the page’s stages easy for models to quote.","1","L1 = vs. 2026-08-20 (7d ago)","","medium incumbent","completeness","free win","insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","FILEPATH: /insights/neuro-003-session-by-session-walkthrough-what-to-expect.html || CURRENT: No page_content or auditable H2 structure was supplied for the session-by-session walkthrough page. || MISSING: An end-to-end schedule that distinguishes the initial interview from formal testing, scoring, feedback, and use of the report. || EDIT: Add an H2, “A typical neuropsych evaluation timeline,” with a compact table: stage, who participates, what happens, what to bring or prepare, and what happens next. Follow with an H2, “Questions to ask if your evaluation is split across sessions,” addressing expected testing time, breaks, medication instructions, and report/feedback timing.","L1 = vs. 2026-08-20 (7d ago)"
"what happens during each session of a neuropsychological evaluation","https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","https://theindustryguides.com/insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","strong incumbent","Y","Y","The response is thorough but over-indexes on an adult-style intake, introduces unsupported fixed duration claims, and does not answer what occurs across the complete evaluation workflow.","Y","Use a structured, qualified walkthrough to outperform the detailed but unsupported intake-only response.","1","L1 = vs. 2026-08-20 (7d ago)","","strong incumbent","clarity","free win","insights/neuro-003-session-by-session-walkthrough-what-to-expect.html","FILEPATH: /insights/neuro-003-session-by-session-walkthrough-what-to-expect.html || CURRENT: No page_content or auditable H2 structure was supplied for the session-by-session walkthrough page. || MISSING: Clear separation between intake, formal testing, report production, and feedback, including an explicit explanation that a clinic may combine or split stages. || EDIT: Lead with a two-sentence direct answer stating that most evaluations include an interview/records review, one or more testing blocks, clinician analysis/report writing, and a feedback visit. Then add separate H2s for “Session 1: intake and history,” “Testing session(s),” “After testing: scoring and report writing,” and “Feedback session and next steps.” Under each, state purpose, typical activities, participant roles, and practical expectations without asserting universal hour ranges.","L1 = vs. 2026-08-20 (7d ago)"
"what should I verify before booking a neuropsych evaluation for my child","https://theindustryguides.com/insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","https://theindustryguides.com/insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","strong incumbent","Y","Y","The answer uses the page’s core decision logic—specialty, report quality, and timeline—but materially exceeds the page’s thin checklist on cost, process, follow-up, and logistics.","Y","Turn the existing specialty/report/timeline framework into a complete decision checklist with concrete questions a parent can ask.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","completeness","outperform","insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","FILEPATH: /insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html || CURRENT: The “What this page recommends” section says to prioritize availability and clear next steps when urgent; the “Evidence-to-Action Framework” lists specialty, report content, the warning “Vague about report content,” and clear timeline plus deliverables. || MISSING: The framework is not expanded into parent-ready verification questions covering qualifications, scope, total cost/coverage, child-fit logistics, feedback, and school-facing recommendations. || EDIT: Immediately below the framework, add an H2, “Child neuropsych booking checklist: questions to verify before you commit.” Use six checklist groups: provider’s pediatric specialty and relevant presentation; evaluation scope; written-report contents and actionable recommendations; full price, insurance, and inclusions; wait time, testing format, and report turnaround; and feedback/follow-up or school collaboration. Preserve the existing urgent-care note as a highlighted first item.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"what should I verify before booking a neuropsych evaluation for my child","https://theindustryguides.com/insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","theindustryguides.com","Perplexity","2026-08-27","https://theindustryguides.com/insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","weak incumbent","Y","Y","The response is uncited to the intended page and mainly explains records, teacher forms, and day-of preparation rather than the provider-fit, report-quality, and timeline checks central to booking.","Y","Separate booking-decision criteria from pre-appointment preparation so the literal query is answered first.","1","L1 = vs. 2026-08-20 (7d ago)","","weak incumbent","structure","free win","insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","FILEPATH: /insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html || CURRENT: The direct answer emphasizes availability and clear next steps when urgent, while the framework calls for verifying the right specialty, report content, a clear timeline, and deliverables. || MISSING: A concise pre-booking checklist that prioritizes fit and deliverables before preparation requirements. || EDIT: Add a short H2, “Verify these five things before booking,” directly after the direct answer: pediatric/relevant-condition specialty; exactly what the evaluation answers; who administers/interprets testing; report contents and usable recommendations; and full timeline, total cost, and next steps. Add a separate H2, “What the clinic may ask you to send before the appointment,” for records, school documents, forms, and medication/day-of instructions.","L1 = vs. 2026-08-20 (7d ago)"
"what should I verify before booking a neuropsych evaluation for my child","https://theindustryguides.com/insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","https://theindustryguides.com/insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","strong incumbent","Y","Y","The response strongly mirrors the page’s specialty, report-content, and timeline/deliverables logic and adds useful financial and process detail, but its exact cost, credential, and timing assertions are presented too universally.","Y","Expand the existing decision framework into an authoritative comparison tool that can match the incumbent’s completeness while retaining appropriate qualifications.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","authority","outperform","insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html","FILEPATH: /insights/neuro-007-what-to-verify-before-booking-child-neuropsych-testing.html || CURRENT: The “Evidence-to-Action Framework” contains the core checks—right specialty, report content, the red flag “Vague about report content,” and clear timeline plus deliverables—but the page does not visibly supply a detailed decision aid. || MISSING: A source-grounded comparison tool that lets parents evaluate credentials, scope, costs, scheduling, testing arrangements, report deliverables, and implementation support without relying on unqualified universal claims. || EDIT: Add an H2, “Compare child neuropsych providers before booking,” followed by a two-column table labeled “Verify” and “Ask the clinic.” Include pediatric specialty and relevant experience; scope and referral question; who performs testing/supervises interpretation; price estimate, coverage, and what is included; waitlist/testing/report dates; report contents and recommendations; feedback and school coordination; and cancellation/rescheduling policy. Include the existing report-vagueness warning as a highlighted red flag. Avoid fixed price, credential, code, and turnaround claims unless the page adds qualified primary-source support.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"what to confirm before booking concussion testing with a neuropsychologist","https://theindustryguides.com/insights/neuro-008-what-to-verify-before-booking-concussion-testing.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","None","no incumbent","Y","Y","The model entirely misses concussion testing and answers a different question about the trustworthiness of online neuropsychology reviews.","Y","Create an answer-first booking checklist and call script focused on concussion testing rather than generic provider-vetting advice.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-008-what-to-verify-before-booking-concussion-testing.html","FILEPATH: /insights/neuro-008-what-to-verify-before-booking-concussion-testing.html || CURRENT: The page targets pre-booking concussion-testing verification, but it needs an answer-first section that directly matches the query. || MISSING: A concise, scannable checklist of the concrete items a patient should confirm with a neuropsychologist before booking concussion testing. || EDIT: Directly below the introduction, add an H2, “What to confirm before booking concussion testing with a neuropsychologist,” followed by bullets: the clinician’s concussion/TBI experience; whether the appointment is a full neuropsychological evaluation or a brief screen; referral/order requirements; timing of testing relative to injury and symptom changes; what records to send (injury details, ER/neurology notes, imaging, school/work records, prior testing); appointment length and number of visits; testing location and telehealth suitability; cost, insurance authorization, and written estimate; report turnaround; feedback visit; and whether recommendations can address return-to-school, return-to-work, or other accommodations. Add a short call script with these questions.","L1 = vs. 2026-08-20 (7d ago)"
