kind,path,url,vertical,title,query_count,status,source
page,trt/question-program/trt-q-002/index.html,https://theindustryguides.com/trt/question-program/trt-q-002/,trt,What should I verify about TRT legality and prescribing rules?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-003/index.html,https://theindustryguides.com/trt/question-program/trt-q-003/,trt,What are the red flags with TRT legality and prescribing rules?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-004/index.html,https://theindustryguides.com/trt/question-program/trt-q-004/,trt,How does telehealth TRT rules work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-005/index.html,https://theindustryguides.com/trt/question-program/trt-q-005/,trt,What should I verify about telehealth TRT rules?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-006/index.html,https://theindustryguides.com/trt/question-program/trt-q-006/,trt,What are the red flags with telehealth TRT rules?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-007/index.html,https://theindustryguides.com/trt/question-program/trt-q-007/,trt,How does TRT fertility planning work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-008/index.html,https://theindustryguides.com/trt/question-program/trt-q-008/,trt,What should I verify about TRT fertility planning?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-009/index.html,https://theindustryguides.com/trt/question-program/trt-q-009/,trt,What are the red flags with TRT fertility planning?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-010/index.html,https://theindustryguides.com/trt/question-program/trt-q-010/,trt,How does TRT laboratory monitoring work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-011/index.html,https://theindustryguides.com/trt/question-program/trt-q-011/,trt,What should I verify about TRT laboratory monitoring?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-012/index.html,https://theindustryguides.com/trt/question-program/trt-q-012/,trt,What are the red flags with TRT laboratory monitoring?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-013/index.html,https://theindustryguides.com/trt/question-program/trt-q-013/,trt,How does TRT contraindications work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-014/index.html,https://theindustryguides.com/trt/question-program/trt-q-014/,trt,What should I verify about TRT contraindications?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-015/index.html,https://theindustryguides.com/trt/question-program/trt-q-015/,trt,What are the red flags with TRT contraindications?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-016/index.html,https://theindustryguides.com/trt/question-program/trt-q-016/,trt,How does TRT side effects work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-017/index.html,https://theindustryguides.com/trt/question-program/trt-q-017/,trt,What should I verify about TRT side effects?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-018/index.html,https://theindustryguides.com/trt/question-program/trt-q-018/,trt,What are the red flags with TRT side effects?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-019/index.html,https://theindustryguides.com/trt/question-program/trt-q-019/,trt,How does testosterone and hair loss work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-020/index.html,https://theindustryguides.com/trt/question-program/trt-q-020/,trt,What should I verify about testosterone and hair loss?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-021/index.html,https://theindustryguides.com/trt/question-program/trt-q-021/,trt,What are the red flags with testosterone and hair loss?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-022/index.html,https://theindustryguides.com/trt/question-program/trt-q-022/,trt,How does PRP and microneedling work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-023/index.html,https://theindustryguides.com/trt/question-program/trt-q-023/,trt,What should I verify about PRP and microneedling?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-024/index.html,https://theindustryguides.com/trt/question-program/trt-q-024/,trt,What are the red flags with PRP and microneedling?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-025/index.html,https://theindustryguides.com/trt/question-program/trt-q-025/,trt,How does peptide clinic claims work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-026/index.html,https://theindustryguides.com/trt/question-program/trt-q-026/,trt,What should I verify about peptide clinic claims?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-027/index.html,https://theindustryguides.com/trt/question-program/trt-q-027/,trt,What are the red flags with peptide clinic claims?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-028/index.html,https://theindustryguides.com/trt/question-program/trt-q-028/,trt,How does TRT provider red flags work?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-029/index.html,https://theindustryguides.com/trt/question-program/trt-q-029/,trt,What should I verify about TRT provider red flags?,5,active,content/_live/pages.json
page,trt/question-program/trt-q-030/index.html,https://theindustryguides.com/trt/question-program/trt-q-030/,trt,What are the red flags with TRT provider red flags?,5,active,content/_live/pages.json
page,dentistry/community-questions/how-to-choose-a-dentist-for-dental-implants/index.html,https://theindustryguides.com/dentistry/community-questions/how-to-choose-a-dentist-for-dental-implants/,dentistry,how to choose a dentist for dental implants,5,active,content/_live/pages.json
page,dentistry/community-questions/how-do-i-find-a-dentist-who-is-good-with-anxious-patients/index.html,https://theindustryguides.com/dentistry/community-questions/how-do-i-find-a-dentist-who-is-good-with-anxious-patients/,dentistry,how do I find a dentist who is good with anxious patients,5,active,content/_live/pages.json
page,dentistry/community-questions/emergency-dentist-open-now-what-to-do-first/index.html,https://theindustryguides.com/dentistry/community-questions/emergency-dentist-open-now-what-to-do-first/,dentistry,emergency dentist open now what to do first,5,active,content/_live/pages.json
page,dentistry/community-questions/how-to-compare-local-dental-offices-quickly/index.html,https://theindustryguides.com/dentistry/community-questions/how-to-compare-local-dental-offices-quickly/,dentistry,how to compare local dental offices quickly,5,active,content/_live/pages.json
page,dentistry/community-questions/how-much-does-a-dental-implant-cost-without-insurance/index.html,https://theindustryguides.com/dentistry/community-questions/how-much-does-a-dental-implant-cost-without-insurance/,dentistry,how much does a dental implant cost without insurance,5,active,content/_live/pages.json
page,dentistry/community-questions/is-sedation-dentistry-safe-and-is-it-worth-the-extra-cost/index.html,https://theindustryguides.com/dentistry/community-questions/is-sedation-dentistry-safe-and-is-it-worth-the-extra-cost/,dentistry,is sedation dentistry safe and is it worth the extra cost,5,active,content/_live/pages.json
page,dentistry/community-questions/how-do-i-know-if-i-really-need-the-dental-work-my-dentist-is-recommending/index.html,https://theindustryguides.com/dentistry/community-questions/how-do-i-know-if-i-really-need-the-dental-work-my-dentist-is-recommending/,dentistry,how do I know if I really need the dental work my dentist is recommending,5,active,content/_live/pages.json
page,dentistry/community-questions/how-to-confirm-dental-insurance-coverage-before-appointment/index.html,https://theindustryguides.com/dentistry/community-questions/how-to-confirm-dental-insurance-coverage-before-appointment/,dentistry,how to confirm dental insurance coverage before appointment,5,active,content/_live/pages.json
page,dentistry/community-questions/at-what-age-should-my-child-first-see-a-dentist-and-what-should-i-expect/index.html,https://theindustryguides.com/dentistry/community-questions/at-what-age-should-my-child-first-see-a-dentist-and-what-should-i-expect/,dentistry,at what age should my child first see a dentist and what should I expect,5,active,content/_live/pages.json
page,dentistry/community-questions/can-a-dental-abscess-wait-until-monday-or-do-i-need-emergency-care-now/index.html,https://theindustryguides.com/dentistry/community-questions/can-a-dental-abscess-wait-until-monday-or-do-i-need-emergency-care-now/,dentistry,can a dental abscess wait until Monday or do I need emergency care now,5,active,content/_live/pages.json
page,dentistry/community-questions/how-to-ask-dentist-for-itemized-pricing/index.html,https://theindustryguides.com/dentistry/community-questions/how-to-ask-dentist-for-itemized-pricing/,dentistry,how to ask dentist for itemized pricing,5,active,content/_live/pages.json
page,dentistry/community-questions/how-long-does-teeth-whitening-last/index.html,https://theindustryguides.com/dentistry/community-questions/how-long-does-teeth-whitening-last/,dentistry,how long does teeth whitening last,5,active,content/_live/pages.json
page,dentistry/community-questions/how-much-do-dental-implants-cost/index.html,https://theindustryguides.com/dentistry/community-questions/how-much-do-dental-implants-cost/,dentistry,how much do dental implants cost,5,active,content/_live/pages.json
page,dentistry/community-questions/cost-of-full-mouth-dental-implants-with-insurance/index.html,https://theindustryguides.com/dentistry/community-questions/cost-of-full-mouth-dental-implants-with-insurance/,dentistry,cost of full mouth dental implants with insurance,5,active,content/_live/pages.json
page,dentistry/community-questions/all-on-4-dental-implants-price-2026/index.html,https://theindustryguides.com/dentistry/community-questions/all-on-4-dental-implants-price-2026/,dentistry,all-on-4 dental implants price 2026,5,active,content/_live/pages.json
page,dentistry/community-questions/how-to-choose-a-dentist/index.html,https://theindustryguides.com/dentistry/community-questions/how-to-choose-a-dentist/,dentistry,how to choose a dentist,5,active,content/_live/pages.json
page,dentistry/community-questions/how-to-compare-dental-office-pricing-without-picking-the-wrong-dentist/index.html,https://theindustryguides.com/dentistry/community-questions/how-to-compare-dental-office-pricing-without-picking-the-wrong-dentist/,dentistry,how to compare dental office pricing without picking the wrong dentist,5,active,content/_live/pages.json
page,dentistry/community-questions/how-to-spot-dental-scam-red-flags-before-booking/index.html,https://theindustryguides.com/dentistry/community-questions/how-to-spot-dental-scam-red-flags-before-booking/,dentistry,how to spot dental scam red flags before booking,5,active,content/_live/pages.json
page,trt/community-questions/trt-providers-ask-us-anything-37-peptides-and-getting-summer-ready-98-month-pricing-welcom/index.html,https://theindustryguides.com/trt/community-questions/trt-providers-ask-us-anything-37-peptides-and-getting-summer-ready-98-month-pricing-welcom/,trt,"TRT Providers: Ask Us Anything (#37) | Peptides and Getting Summer-Ready | $98/Month Pricing Welcome to AlphaMD’s weekend AMA: **Peptides, TRT, and Getting Summer-Ready** **Starts:** Saturday at 2PM EST **Runs through:** — what should I know?",5,active,content/_live/pages.json
page,uscis-medical/community-questions/1-month-since-biometrics-case-still-showing-uscis-is-processing-your-case-hi-everyone-it-h/index.html,https://theindustryguides.com/uscis-medical/community-questions/1-month-since-biometrics-case-still-showing-uscis-is-processing-your-case-hi-everyone-it-h/,uscis-medical,"1 Month Since Biometrics – Case Still Showing “USCIS Is Processing Your Case” Hi everyone, It has been exactly one month since I completed my biometrics appointment, but my case status still shows “USCIS is processing yo — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/why-does-it-feel-like-dentists-always-defend-other-dentists-even-when-the-work-seems-quest/index.html,https://theindustryguides.com/dentistry/community-questions/why-does-it-feel-like-dentists-always-defend-other-dentists-even-when-the-work-seems-quest/,dentistry,"Why does it feel like dentists always defend other dentists, even when the work seems questionable?",5,active,content/_live/pages.json
page,personal-injury/community-questions/if-my-hct-is-still-high-next-blood-test-should-i-just-start-routinely-donating-blood-what-/index.html,https://theindustryguides.com/personal-injury/community-questions/if-my-hct-is-still-high-next-blood-test-should-i-just-start-routinely-donating-blood-what-/,personal_injury,"If my HCT is still high next blood test, should I just start routinely donating blood — what should I know?",5,active,content/_live/pages.json
page,trt/community-questions/5-days-for-a-total-of-150mg-i-m-making-appointment-with-an-endocrinologist-this-week-so-he/index.html,https://theindustryguides.com/trt/community-questions/5-days-for-a-total-of-150mg-i-m-making-appointment-with-an-endocrinologist-this-week-so-he/,trt,5 days for a total of 150mg I’m making appointment with an endocrinologist this week so he can monitor my TRT going forward — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/did-anyone-had-similar-experience-with-their-citizenship-process-and-how-should-i-prepare-/index.html,https://theindustryguides.com/personal-injury/community-questions/did-anyone-had-similar-experience-with-their-citizenship-process-and-how-should-i-prepare-/,personal_injury,Did anyone had similar experience with their citizenship process and how should I prepare — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/5-years-most-recent-protocol-with-a-new-provider-is-about-112-mg-per-week-pinned-daily-sub/index.html,https://theindustryguides.com/personal-injury/community-questions/5-years-most-recent-protocol-with-a-new-provider-is-about-112-mg-per-week-pinned-daily-sub/,personal_injury,"5 years, most recent protocol with a new provider is about 112 mg per week, pinned daily subq — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/i-think-they-should-get-a-lawyer-but-the-family-disagrees-and-thinks-a-lawyer-would-be-use/index.html,https://theindustryguides.com/personal-injury/community-questions/i-think-they-should-get-a-lawyer-but-the-family-disagrees-and-thinks-a-lawyer-would-be-use/,personal_injury,"I think they should get a lawyer, but the family disagrees and thinks a lawyer would be ""useless"" — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/how-long-can-this-extraction-wait-life-has-been-pretty-busy-and-i-ve-been-delaying-going-t/index.html,https://theindustryguides.com/dentistry/community-questions/how-long-can-this-extraction-wait-life-has-been-pretty-busy-and-i-ve-been-delaying-going-t/,dentistry,How long can this extraction wait Life has been pretty busy and I've been delaying going to the dentist to start the process of getting my wisdom teeth removed?,5,active,content/_live/pages.json
page,personal-injury/community-questions/aba-to-help-with-expressive-speech-successful-stories-i-know-i-know-i-have-way-too-many-qu/index.html,https://theindustryguides.com/personal-injury/community-questions/aba-to-help-with-expressive-speech-successful-stories-i-know-i-know-i-have-way-too-many-qu/,personal_injury,ABA to help with expressive speech (successful stories) I know I know I have way too many questions for the weekend) I am very anxious mom and my sons diagnosis took me out of life so we trying to find best solution for — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/should-i-try-increasing-my-calories-to-2500-a-day/index.html,https://theindustryguides.com/personal-injury/community-questions/should-i-try-increasing-my-calories-to-2500-a-day/,personal_injury,Should I try increasing my calories to 2500 a day?,5,active,content/_live/pages.json
page,personal-injury/community-questions/every-submission-of-documentation-they-would-email-me-saying-we-need-more-information-from/index.html,https://theindustryguides.com/personal-injury/community-questions/every-submission-of-documentation-they-would-email-me-saying-we-need-more-information-from/,personal_injury,"Every submission of documentation, they would email me saying ""we need more information from your medical provider"" — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/i-do-telehealth-appointments-what-should-i-know/index.html,https://theindustryguides.com/personal-injury/community-questions/i-do-telehealth-appointments-what-should-i-know/,personal_injury,I do telehealth appointments — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/location-california-mobile-home-in-my-name-family-agreed-to-split-costs-4-ways-now-refusin/index.html,https://theindustryguides.com/personal-injury/community-questions/location-california-mobile-home-in-my-name-family-agreed-to-split-costs-4-ways-now-refusin/,personal_injury,"Location: California — Mobile home in my name, family agreed to split costs 4 ways, now refusing and may leave me with loan/tax/default risk — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/wisdom-tooth-eval-and-extraction-planned-in-2-days-my-general-dentist-requested-i-see-an-o/index.html,https://theindustryguides.com/dentistry/community-questions/wisdom-tooth-eval-and-extraction-planned-in-2-days-my-general-dentist-requested-i-see-an-o/,dentistry,Wisdom tooth eval and extraction planned in 2 days My general dentist requested I see an oral surgeon ASAP to get my wisdom tooth evaluated in extracted — what should I know?,5,active,content/_live/pages.json
page,dentistry/community-questions/notes-haven-t-been-to-a-dentist-in-7-years-and-these-photos-are-taken-3-months-apart-what-/index.html,https://theindustryguides.com/dentistry/community-questions/notes-haven-t-been-to-a-dentist-in-7-years-and-these-photos-are-taken-3-months-apart-what-/,dentistry,"Notes: haven’t been to a dentist in 7 years, and these photos are taken 3 months apart — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/i-m-doing-my-best-to-raise-both-children-to-be-healthy-adults-and-fear-my-younger-will-sta/index.html,https://theindustryguides.com/personal-injury/community-questions/i-m-doing-my-best-to-raise-both-children-to-be-healthy-adults-and-fear-my-younger-will-sta/,personal_injury,I’m doing my best to raise both children to be healthy adults and fear my younger will start feeling resentment/become a glass child — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/case-was-submitted-for-quality-review-based-on-an-approval-recommendation-hi-guys-on-16-ap/index.html,https://theindustryguides.com/personal-injury/community-questions/case-was-submitted-for-quality-review-based-on-an-approval-recommendation-hi-guys-on-16-ap/,personal_injury,"Case Was Submitted For Quality Review Based On An Approval Recommendation hi guys, on 16 april, i got this notice “We recommended that your Form N-400, Application for Naturalization, Receipt Number be approved — what should I know?",5,active,content/_live/pages.json
page,uscis-medical/community-questions/updates-amp-where-best-to-look-first-hello-uscis-fam-what-should-i-know/index.html,https://theindustryguides.com/uscis-medical/community-questions/updates-amp-where-best-to-look-first-hello-uscis-fam-what-should-i-know/,uscis-medical,Updates &amp; Where best to look first Hello USCIS fam — what should I know?,5,active,content/_live/pages.json
page,dentistry/community-questions/i-am-a-dual-citizen-american-syrian-i-want-to-marry-my-syrian-fiancee-in-syria-i-know-we-h/index.html,https://theindustryguides.com/dentistry/community-questions/i-am-a-dual-citizen-american-syrian-i-want-to-marry-my-syrian-fiancee-in-syria-i-know-we-h/,dentistry,"I am a dual citizen American/Syrian I want to marry my Syrian fiancée in Syria, i know we have to follow local laws but my question is should i marry as an American citizen or do i use my Syrian identification — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/i-am-also-wondering-if-putting-a-request-to-relocate-on-a-motion-to-change-a-final-decree-/index.html,https://theindustryguides.com/personal-injury/community-questions/i-am-also-wondering-if-putting-a-request-to-relocate-on-a-motion-to-change-a-final-decree-/,personal_injury,I am also wondering if putting a request to relocate on a motion to change a final decree will still be accepted or do I need to change that motion as well — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/as-best-i-can-tell-there-is-no-windfall-clause-or-wording-in-the-comp-plan-that-states-the/index.html,https://theindustryguides.com/personal-injury/community-questions/as-best-i-can-tell-there-is-no-windfall-clause-or-wording-in-the-comp-plan-that-states-the/,personal_injury,"As best I can tell, there is no ""windfall clause"" or wording in the comp plan that states the employer can do this — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/should-i-submit-the-irs-letter-to-nj-unemployment/index.html,https://theindustryguides.com/personal-injury/community-questions/should-i-submit-the-irs-letter-to-nj-unemployment/,personal_injury,Should I submit the IRS letter to NJ unemployment?,5,active,content/_live/pages.json
page,personal-injury/community-questions/they-didnt-and-do-i-need-to-worry-about-dcf-or-a-follow-up-investigation-what-should-i-kno/index.html,https://theindustryguides.com/personal-injury/community-questions/they-didnt-and-do-i-need-to-worry-about-dcf-or-a-follow-up-investigation-what-should-i-kno/,personal_injury,(They didnt) and do i need to worry about DCF or a follow up investigation — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/i-was-in-contact-with-two-lawyers-who-both-said-there-s-no-real-legislation-for-this-as-it/index.html,https://theindustryguides.com/personal-injury/community-questions/i-was-in-contact-with-two-lawyers-who-both-said-there-s-no-real-legislation-for-this-as-it/,personal_injury,""" I was in contact with two lawyers who both said there's no real ""legislation"" for this as it's a civil dispute and that my only responsibility is to make sure her things aren't damaged while on my property — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/my-brother-is-facing-3-negligent-homicide-charges-because-the-state-says-he-crossed-the-ce/index.html,https://theindustryguides.com/personal-injury/community-questions/my-brother-is-facing-3-negligent-homicide-charges-because-the-state-says-he-crossed-the-ce/,personal_injury,"My brother is facing 3 negligent homicide charges because the state says he crossed the centerline, though he’s not at fault in our opinion, he’s hired the best attorney for the job but I want to point out some things to — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/at-the-same-time-there-seem-to-be-quite-a-few-tools-and-companies-that-provide-things-like/index.html,https://theindustryguides.com/dentistry/community-questions/at-the-same-time-there-seem-to-be-quite-a-few-tools-and-companies-that-provide-things-like/,dentistry,"At the same time, there seem to be quite a few tools and companies that provide things like: property market analytics price-per-square-meter analysis identification of undervalued properties investment opportunity scori — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/he-wanted-to-talk-about-the-relationship-his-regrets-how-much-he-was-struggling-and-someti/index.html,https://theindustryguides.com/personal-injury/community-questions/he-wanted-to-talk-about-the-relationship-his-regrets-how-much-he-was-struggling-and-someti/,personal_injury,"He wanted to talk about the relationship, his regrets, how much he was struggling, and sometimes wanted to discuss apologies or reconciliation — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/ny-damage-case-is-to-small-for-lawyers-to-big-to-do-it-on-my-own-what-should-i-know/index.html,https://theindustryguides.com/personal-injury/community-questions/ny-damage-case-is-to-small-for-lawyers-to-big-to-do-it-on-my-own-what-should-i-know/,personal_injury,"[NY] Damage case is to small for lawyers, to big to do it on my own — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/do-i-need-to-give-it-to-her/index.html,https://theindustryguides.com/personal-injury/community-questions/do-i-need-to-give-it-to-her/,personal_injury,Do I need to give it to her?,5,active,content/_live/pages.json
page,personal-injury/community-questions/i-had-posted-this-in-a-different-sub-and-they-recommended-i-post-it-here-as-well-what-shou/index.html,https://theindustryguides.com/personal-injury/community-questions/i-had-posted-this-in-a-different-sub-and-they-recommended-i-post-it-here-as-well-what-shou/,personal_injury,I had posted this in a different sub and they recommended I post it here as well — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/i-know-my-credit-will-take-a-serious-hit-while-i-repay-my-original-loan-but-should-i-be-pr/index.html,https://theindustryguides.com/personal-injury/community-questions/i-know-my-credit-will-take-a-serious-hit-while-i-repay-my-original-loan-but-should-i-be-pr/,personal_injury,"I know my credit will take a serious hit while I repay my original loan, but should i be prepared for further financial repercussions because of his photos — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/do-i-need-to-call-the-sheriffs-office-for-an-escort/index.html,https://theindustryguides.com/personal-injury/community-questions/do-i-need-to-call-the-sheriffs-office-for-an-escort/,personal_injury,Do I need to call the sheriffs office for an escort?,5,active,content/_live/pages.json
page,personal-injury/community-questions/would-i-need-to-hire-a-lawyer/index.html,https://theindustryguides.com/personal-injury/community-questions/would-i-need-to-hire-a-lawyer/,personal_injury,Would I need to hire a lawyer?,5,active,content/_live/pages.json
page,personal-injury/community-questions/x200b-i-am-trying-to-schedule-a-consultation-with-a-cpa-tax-professional-but-i-haven-t-bee/index.html,https://theindustryguides.com/personal-injury/community-questions/x200b-i-am-trying-to-schedule-a-consultation-with-a-cpa-tax-professional-but-i-haven-t-bee/,personal_injury,"&#x200B; I am trying to schedule a consultation with a CPA/tax professional, but I haven't been able to get an appointment yet and would appreciate some general guidance while I wait — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/or-should-i-call-back-immediately-what-should-i-know/index.html,https://theindustryguides.com/personal-injury/community-questions/or-should-i-call-back-immediately-what-should-i-know/,personal_injury,Or should I call back immediately — what should I know?,5,active,content/_live/pages.json
page,dentistry/community-questions/my-wife-who-does-not-handle-conflict-or-confrontation-well-set-up-a-dentist-apt-what-shoul/index.html,https://theindustryguides.com/dentistry/community-questions/my-wife-who-does-not-handle-conflict-or-confrontation-well-set-up-a-dentist-apt-what-shoul/,dentistry,My wife who does not handle conflict or confrontation well set up a dentist apt — what should I know?,5,active,content/_live/pages.json
page,dentistry/community-questions/how-bad-is-the-decay-and-how-long-can-i-delay-a-dentist-visit-i-have-no-health-care-and-ca/index.html,https://theindustryguides.com/dentistry/community-questions/how-bad-is-the-decay-and-how-long-can-i-delay-a-dentist-visit-i-have-no-health-care-and-ca/,dentistry,How bad is the decay and how long can I delay a dentist visit (I have no health care and can’t afford a visit right now) &#32; submitted by &#32; /[username removed] [link] &#32; [comments]?,5,active,content/_live/pages.json
page,dentistry/community-questions/unsure-of-design-thank-you-i-am-a-dentist-but-unable-to-post-on-dentistry-form-32-submitte/index.html,https://theindustryguides.com/dentistry/community-questions/unsure-of-design-thank-you-i-am-a-dentist-but-unable-to-post-on-dentistry-form-32-submitte/,dentistry,Unsure of design thank you I am a dentist but unable to post on dentistry form &#32; submitted by &#32; /[username removed] [link] &#32; [comments] — what should I know?,5,active,content/_live/pages.json
page,dentistry/community-questions/my-dentist-identified-a-very-tiny-vertical-crack-on-my-lower-right-second-molar-and-recomm/index.html,https://theindustryguides.com/dentistry/community-questions/my-dentist-identified-a-very-tiny-vertical-crack-on-my-lower-right-second-molar-and-recomm/,dentistry,My dentist identified a very tiny vertical crack on my lower right second molar and recommends a crown — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/my-doctor-did-what-he-did-and-used-something-ceramic-what-should-i-know/index.html,https://theindustryguides.com/personal-injury/community-questions/my-doctor-did-what-he-did-and-used-something-ceramic-what-should-i-know/,personal_injury,My doctor did what he did and used something ceramic — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/small-pink-bump-on-roof-of-mouth-near-throat-should-i-be-worried-what-should-i-know/index.html,https://theindustryguides.com/personal-injury/community-questions/small-pink-bump-on-roof-of-mouth-near-throat-should-i-be-worried-what-should-i-know/,personal_injury,"Small pink bump on roof of mouth / near throat, should I be worried — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/seeing-dentist-for-a-potential-tooth-abscess-what-should-i-know/index.html,https://theindustryguides.com/dentistry/community-questions/seeing-dentist-for-a-potential-tooth-abscess-what-should-i-know/,dentistry,Seeing dentist for a potential tooth abscess — what should I know?,5,active,content/_live/pages.json
page,personal-injury/community-questions/what-should-i-be-doing/index.html,https://theindustryguides.com/personal-injury/community-questions/what-should-i-be-doing/,personal_injury,What Should I Be Doing?,5,active,content/_live/pages.json
page,dentistry/community-questions/at-the-time-i-told-the-doctor-that-one-tooth-in-particular-felt-like-it-was-hitting-my-low/index.html,https://theindustryguides.com/dentistry/community-questions/at-the-time-i-told-the-doctor-that-one-tooth-in-particular-felt-like-it-was-hitting-my-low/,dentistry,"At the time, I told the doctor that one tooth in particular felt like it was hitting my lower teeth before any others and he adjusted it a few times, had me bite down on something and said things looked fine — what should I know?",5,active,content/_live/pages.json
page,personal-injury/community-questions/second-question-should-i-get-amalgam-or-white-fillings-what-should-i-know/index.html,https://theindustryguides.com/personal-injury/community-questions/second-question-should-i-get-amalgam-or-white-fillings-what-should-i-know/,personal_injury,"Second question, should i get amalgam or white fillings — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/i-last-went-to-the-dentist-in-march-and-he-pointed-out-hey-you-have-a-couple-roots-visible/index.html,https://theindustryguides.com/dentistry/community-questions/i-last-went-to-the-dentist-in-march-and-he-pointed-out-hey-you-have-a-couple-roots-visible/,dentistry,"I last went to the dentist in March, and he pointed out ""hey you have a couple roots visible, be sure not to brush too hard — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/i-had-a-temporary-filling-placed-at-an-emergency-dentist-and-then-got-scheduled-for-an-ext/index.html,https://theindustryguides.com/dentistry/community-questions/i-had-a-temporary-filling-placed-at-an-emergency-dentist-and-then-got-scheduled-for-an-ext/,dentistry,I had a temporary filling placed at an emergency dentist and then got scheduled for an extraction when I went to see my regular dentist — what should I know?,5,active,content/_live/pages.json
page,dentistry/community-questions/i-ve-only-been-to-the-dentist-twice-for-an-exam-and-cleaning-but-they-never-said-anything-/index.html,https://theindustryguides.com/dentistry/community-questions/i-ve-only-been-to-the-dentist-twice-for-an-exam-and-cleaning-but-they-never-said-anything-/,dentistry,"I've only been to the dentist twice for an exam and cleaning, but they never said anything about this and I never brought it up — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/question-hi-everyone-i-m-23-years-old-and-from-january-2026-until-now-i-ve-been-visiting-m/index.html,https://theindustryguides.com/dentistry/community-questions/question-hi-everyone-i-m-23-years-old-and-from-january-2026-until-now-i-ve-been-visiting-m/,dentistry,"Question Hi everyone, I’m 23 years old, and from January 2026 until now I’ve been visiting my dentist regularly — what should I know?",5,active,content/_live/pages.json
page,dentistry/community-questions/i-immediately-brought-this-up-to-my-dentist-and-she-said-that-just-make-sure-to-waterpik-a/index.html,https://theindustryguides.com/dentistry/community-questions/i-immediately-brought-this-up-to-my-dentist-and-she-said-that-just-make-sure-to-waterpik-a/,dentistry,I immediately brought this up to my dentist and she said that just make sure to waterpik and floss in that area — what should I know?,5,active,content/_live/pages.json
page,dentistry/community-questions/a-few-hours-ago-i-went-to-the-dentist-because-one-of-my-teeth-had-been-treated-with-mta-an/index.html,https://theindustryguides.com/dentistry/community-questions/a-few-hours-ago-i-went-to-the-dentist-because-one-of-my-teeth-had-been-treated-with-mta-an/,dentistry,"A few hours ago, I went to the dentist because one of my teeth had been treated with MTA and filled a few months ago, but the whole tooth became discolored — what should I know?",5,active,content/_live/pages.json
